año_num,año,municipio,departamento,perpetrador,victimas,lat,lon,tipo_violencia
2000,2000,BUGALAGRANDE,VALLE DEL CAUCA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,2.0,4.196852991,-76.0896103,CDF_Desaparicion_Forzada
2002,2002,ARAUCA,ARAUCA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,3.0,6.796280825,-70.50921153,CDF_Desaparicion_Forzada
2004,2004,ARAUCA,ARAUCA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,6.796280825,-70.50921153,CDF_Desaparicion_Forzada
2001,2001,TAME,ARAUCA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,6.390650479,-71.79178647,CDF_Desaparicion_Forzada
1995,1995,PUERTO ASIS,PUTUMAYO,PRESENCIA GAO SIN ATRIBUCIÓN,2.0,0.433884539,-76.52158203,CDF_Desaparicion_Forzada
2006,2006,PUERTO ASIS,PUTUMAYO,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,2.0,0.433884539,-76.52158203,CDF_Desaparicion_Forzada
1997,1997,ITUANGO,ANTIOQUIA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,7.17162903,-75.76467317,CDF_Desaparicion_Forzada
1996,1996,MUTATA,ANTIOQUIA,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (ACCU),1.0,7.296266879,-76.51628596,CDF_Desaparicion_Forzada
2005,2005,SAN CARLOS,ANTIOQUIA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,6.206130247,-74.75581906,CDF_Desaparicion_Forzada
1996,1996,TARAZA,ANTIOQUIA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,7.580127,-75.401407,CDF_Desaparicion_Forzada
1999,1999,TARAZA,ANTIOQUIA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,7.64124088,-75.52280534,CDF_Desaparicion_Forzada
1997,1997,TURBO,ANTIOQUIA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,7.934321468,-76.71644711,CDF_Desaparicion_Forzada
2005,2005,MERCADERES,CAUCA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,2.0,1.774975206,-77.07902743,CDF_Desaparicion_Forzada
1992,1992,VALLEDUPAR,CESAR,ELN,1.0,10.18171211,-73.58726185,CDF_Desaparicion_Forzada
2003,2003,RIOHACHA,LA GUAJIRA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,11.21722336,-72.79120331,CDF_Desaparicion_Forzada
1999,1999,SANTA MARTA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,11.24746236,-73.83616161,CDF_Desaparicion_Forzada
2004,2004,CIENAGA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,11.02151635,-74.20870889,CDF_Desaparicion_Forzada
2001,2001,PIVIJAY,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,3.0,10.34616975,-74.29174782,CDF_Desaparicion_Forzada
2002,2002,ZONA BANANERA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,10.75033565,-74.15865955,CDF_Desaparicion_Forzada
1997,1997,POLICARPA,NARIÑO,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,1.628139,-77.459265,CDF_Desaparicion_Forzada
1997,1997,ABREGO,NORTE DE SANTANDER,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,8.081616,-73.221722,CDF_Desaparicion_Forzada
1999,1999,LA ESPERANZA,NORTE DE SANTANDER,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,7.692400347,-73.27888876,CDF_Desaparicion_Forzada
2002,2002,OCAÑA,NORTE DE SANTANDER,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,8.323755987,-73.3584457,CDF_Desaparicion_Forzada
1999,1999,EL PLAYON,SANTANDER,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,7.557436923,-73.16272514,CDF_Desaparicion_Forzada
2004,2004,VALLE DEL GUAMUEZ,PUTUMAYO,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,0.4878824745,-77.00193583,CDF_Desaparicion_Forzada
2005,2005,RIOSUCIO,CHOCO,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,7.375606,-77.35636,CDF_Desaparicion_Forzada
1998,1998,PUERTO LIBERTADOR,CORDOBA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,7.711515736,-75.77123224,CDF_Desaparicion_Forzada
2001,2001,MORALES,BOLIVAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,8.299921199,-73.77569849,CDF_Desaparicion_Forzada
2003,2003,SUPIA,CALDAS,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,3.0,5.45295802,-75.64035705,CDF_Desaparicion_Forzada
2001,2001,CUCUTA,NORTE DE SANTANDER,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,2.0,8.112041811,-72.48862641,CDF_Desaparicion_Forzada
1998,1998,REMOLINO,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,2.0,10.61141226,-74.66383758,CDF_Desaparicion_Forzada
2002,2002,YACOPI,CUNDINAMARCA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,5.591910157,-74.36480865,CDF_Desaparicion_Forzada
0,0,TAME,ARAUCA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,6.390650479,-71.79178647,CDF_Desaparicion_Forzada
0,0,PUERTO RONDON,ARAUCA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,6.411761829,-70.96678964,CDF_Desaparicion_Forzada
0,0,PUERTO RONDON,ARAUCA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,6.411761829,-70.96678964,CDF_Desaparicion_Forzada
2000,2000,TULUA,VALLE DEL CAUCA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,2.0,4.052554729,-75.99784799,CDF_Desaparicion_Forzada
0,0,CAICEDONIA,VALLE DEL CAUCA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,2.0,4.308997973,-75.83672567,CDF_Desaparicion_Forzada
0,0,PURIFICACION,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,4.0,3.854281614,-74.87451155,CDF_Desaparicion_Forzada
0,0,LERIDA,TOLIMA,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,2.0,4.866034592,-74.92337178,CDF_Desaparicion_Forzada
0,0,FRESNO,TOLIMA,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,1.0,5.186694812,-75.05228995,CDF_Desaparicion_Forzada
0,0,SAN ONOFRE,SUCRE,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,9.814599536,-75.50522919,CDF_Desaparicion_Forzada
0,0,SAN ONOFRE,SUCRE,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,9.814599536,-75.50522919,CDF_Desaparicion_Forzada
0,0,SINCELEJO,SUCRE,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,9.316673928,-75.43174966,CDF_Desaparicion_Forzada
0,0,BARRANCABERMEJA,SANTANDER,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,7.054074558,-73.78211646,CDF_Desaparicion_Forzada
0,0,BARRANCABERMEJA,SANTANDER,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,7.054074558,-73.78211646,CDF_Desaparicion_Forzada
0,0,BARRANCABERMEJA,SANTANDER,BLOQUE CENTRAL BOLÍVAR,1.0,7.054074558,-73.78211646,CDF_Desaparicion_Forzada
0,0,BUCARAMANGA,SANTANDER,BLOQUE CENTRAL BOLÍVAR,1.0,7.155833544,-73.11156997,CDF_Desaparicion_Forzada
0,0,SANTUARIO,RISARALDA,BLOQUE CENTRAL BOLÍVAR,1.0,5.076100313,-76.02286946,CDF_Desaparicion_Forzada
0,0,MISTRATO,RISARALDA,ELN,1.0,5.416268487,-75.90432634,CDF_Desaparicion_Forzada
0,0,BELEN DE UMBRIA,RISARALDA,BLOQUE CENTRAL BOLÍVAR,2.0,5.200398696,-75.86793893,CDF_Desaparicion_Forzada
0,0,APIA,RISARALDA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,5.139635357,-75.9535387,CDF_Desaparicion_Forzada
0,0,PEREIRA,RISARALDA,BLOQUE CENTRAL BOLÍVAR,1.0,4.803662773,-75.79579093,CDF_Desaparicion_Forzada
0,0,LA ESPERANZA,NORTE DE SANTANDER,BLOQUE CENTRAL BOLÍVAR,1.0,7.695233593,-73.36139672,CDF_Desaparicion_Forzada
0,0,CUCUTA,NORTE DE SANTANDER,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,7.905613,-72.508577,CDF_Desaparicion_Forzada
0,0,SAN ANDRES DE TUMACO,NARIÑO,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,1.574550638,-78.61540963,CDF_Desaparicion_Forzada
0,0,SANTA BARBARA,NARIÑO,BLOQUE CENTRAL BOLÍVAR,1.0,2.449653,-77.979916,CDF_Desaparicion_Forzada
0,0,BARBACOAS,NARIÑO,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,1.44563774,-78.15621072,CDF_Desaparicion_Forzada
0,0,BARBACOAS,NARIÑO,BLOQUE CENTRAL BOLÍVAR,1.0,1.44563774,-78.15621072,CDF_Desaparicion_Forzada
0,0,BARBACOAS,NARIÑO,BLOQUE CENTRAL BOLÍVAR,1.0,1.335285481,-78.1182238,CDF_Desaparicion_Forzada
0,0,BARBACOAS,NARIÑO,BLOQUE CENTRAL BOLÍVAR,1.0,1.335285481,-78.1182238,CDF_Desaparicion_Forzada
0,0,VISTAHERMOSA,META,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,2.811616698,-73.66652234,CDF_Desaparicion_Forzada
0,0,VISTAHERMOSA,META,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,2.811616698,-73.66652234,CDF_Desaparicion_Forzada
0,0,SAN MARTIN,META,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,3.515860962,-72.65672742,CDF_Desaparicion_Forzada
0,0,SAN JUAN DE ARAMA,META,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,3.289851171,-73.81635243,CDF_Desaparicion_Forzada
0,0,VILLAVICENCIO,META,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,4.09166877,-73.49291594,CDF_Desaparicion_Forzada
0,0,VILLAVICENCIO,META,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,4.09166877,-73.49291594,CDF_Desaparicion_Forzada
0,0,VILLAVICENCIO,META,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,4.09166877,-73.49291594,CDF_Desaparicion_Forzada
0,0,ZONA BANANERA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,10.79634658,-74.17798317,CDF_Desaparicion_Forzada
0,0,ZONA BANANERA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,10.79634658,-74.17798317,CDF_Desaparicion_Forzada
0,0,SITIONUEVO,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,2.0,10.89027616,-74.62966038,CDF_Desaparicion_Forzada
0,0,SITIONUEVO,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,10.89027616,-74.62966038,CDF_Desaparicion_Forzada
0,0,SANTA BARBARA DE PINTO,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,2.0,9.484388135,-74.66521178,CDF_Desaparicion_Forzada
0,0,CIENAGA,MAGDALENA,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (ACCU),1.0,10.85754552,-74.02500493,CDF_Desaparicion_Forzada
0,0,CIENAGA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,11.006654,-74.241286,CDF_Desaparicion_Forzada
0,0,CIENAGA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,2.0,10.85754552,-74.02500493,CDF_Desaparicion_Forzada
0,0,CIENAGA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,10.85754552,-74.02500493,CDF_Desaparicion_Forzada
0,0,CIENAGA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,10.85754552,-74.02500493,CDF_Desaparicion_Forzada
0,0,CIENAGA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,10.85754552,-74.02500493,CDF_Desaparicion_Forzada
0,0,CIENAGA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,10.85754552,-74.02500493,CDF_Desaparicion_Forzada
0,0,CIENAGA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,10.85754552,-74.02500493,CDF_Desaparicion_Forzada
0,0,CIENAGA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,10.9869955,-74.02462202,CDF_Desaparicion_Forzada
2003,2003,CIENAGA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,10.9869955,-74.02462202,CDF_Desaparicion_Forzada
0,0,CIENAGA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,10.9869955,-74.02462202,CDF_Desaparicion_Forzada
0,0,CIENAGA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,10.85754552,-74.02500493,CDF_Desaparicion_Forzada
0,0,CIENAGA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,10.85754552,-74.02500493,CDF_Desaparicion_Forzada
0,0,CIENAGA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,10.85754552,-74.02500493,CDF_Desaparicion_Forzada
0,0,ARACATACA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,10.52359011,-74.17944998,CDF_Desaparicion_Forzada
0,0,SANTA MARTA,MAGDALENA,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (ACCU),1.0,11.12189436,-73.88527855,CDF_Desaparicion_Forzada
0,0,SANTA MARTA,MAGDALENA,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (ACCU),1.0,11.12189436,-73.88527855,CDF_Desaparicion_Forzada
0,0,SANTA MARTA,MAGDALENA,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (ACCU),1.0,11.12189436,-73.88527855,CDF_Desaparicion_Forzada
0,0,SANTA MARTA,MAGDALENA,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (ACCU),1.0,11.12189436,-73.88527855,CDF_Desaparicion_Forzada
0,0,SANTA MARTA,MAGDALENA,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (ACCU),2.0,11.12189436,-73.88527855,CDF_Desaparicion_Forzada
0,0,SANTA MARTA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,11.12189436,-73.88527855,CDF_Desaparicion_Forzada
0,0,SANTA MARTA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,11.12189436,-73.88527855,CDF_Desaparicion_Forzada
0,0,SANTA MARTA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,11.2841808,-74.00306676,CDF_Desaparicion_Forzada
0,0,SANTA MARTA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,11.12189436,-73.88527855,CDF_Desaparicion_Forzada
0,0,SANTA MARTA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,11.204685,-74.200077,CDF_Desaparicion_Forzada
0,0,SANTA MARTA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,11.204685,-74.200077,CDF_Desaparicion_Forzada
0,0,SANTA MARTA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,11.204685,-74.200077,CDF_Desaparicion_Forzada
0,0,SANTA MARTA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,11.182789,-73.828866,CDF_Desaparicion_Forzada
0,0,SANTA MARTA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,11.239273,-73.698506,CDF_Desaparicion_Forzada
0,0,SANTA MARTA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,11.24956901,-73.77089395,CDF_Desaparicion_Forzada
0,0,SANTA MARTA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,17.0,11.12189436,-73.88527855,CDF_Desaparicion_Forzada
0,0,SANTA MARTA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,11.12189436,-73.88527855,CDF_Desaparicion_Forzada
0,0,SANTA MARTA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,11.12189436,-73.88527855,CDF_Desaparicion_Forzada
0,0,SANTA MARTA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,2.0,11.12189436,-73.88527855,CDF_Desaparicion_Forzada
0,0,SANTA MARTA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,11.12189436,-73.88527855,CDF_Desaparicion_Forzada
0,0,SANTA MARTA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,11.12189436,-73.88527855,CDF_Desaparicion_Forzada
0,0,SANTA MARTA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,5.0,11.12189436,-73.88527855,CDF_Desaparicion_Forzada
0,0,SANTA MARTA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,11.24746236,-73.83616161,CDF_Desaparicion_Forzada
0,0,SANTA MARTA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,2.0,11.12189436,-73.88527855,CDF_Desaparicion_Forzada
0,0,SANTA MARTA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,2.0,11.12189436,-73.88527855,CDF_Desaparicion_Forzada
0,0,SANTA MARTA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,11.12189436,-73.88527855,CDF_Desaparicion_Forzada
0,0,SANTA MARTA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,2.0,11.12189436,-73.88527855,CDF_Desaparicion_Forzada
0,0,SANTA MARTA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,11.12189436,-73.88527855,CDF_Desaparicion_Forzada
0,0,SANTA MARTA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,17.0,11.12189436,-73.88527855,CDF_Desaparicion_Forzada
0,0,SANTA MARTA,MAGDALENA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,2.0,11.12189436,-73.88527855,CDF_Desaparicion_Forzada
0,0,DIBULLA,LA GUAJIRA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,11.27155,-73.307598,CDF_Desaparicion_Forzada
0,0,DIBULLA,LA GUAJIRA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,11.09029715,-73.43568788,CDF_Desaparicion_Forzada
2002,2002,RIOHACHA,LA GUAJIRA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,3.0,11.17672828,-72.84403619,CDF_Desaparicion_Forzada
0,0,VIOTA,CUNDINAMARCA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,3.0,4.436054105,-74.48543339,CDF_Desaparicion_Forzada
0,0,RIO DE ORO,CESAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,8.201070245,-73.48750127,CDF_Desaparicion_Forzada
0,0,RIO DE ORO,CESAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,8.201070245,-73.48750127,CDF_Desaparicion_Forzada
0,0,RIO DE ORO,CESAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,8.201070245,-73.48750127,CDF_Desaparicion_Forzada
0,0,RIO DE ORO,CESAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,8.201070245,-73.48750127,CDF_Desaparicion_Forzada
0,0,RIO DE ORO,CESAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,8.201070245,-73.48750127,CDF_Desaparicion_Forzada
0,0,RIO DE ORO,CESAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,8.201070245,-73.48750127,CDF_Desaparicion_Forzada
0,0,RIO DE ORO,CESAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,8.201070245,-73.48750127,CDF_Desaparicion_Forzada
0,0,RIO DE ORO,CESAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,8.201070245,-73.48750127,CDF_Desaparicion_Forzada
0,0,PUEBLO BELLO,CESAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,10.41736874,-73.61450632,CDF_Desaparicion_Forzada
0,0,CURUMANI,CESAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,9.238771332,-73.48810861,CDF_Desaparicion_Forzada
0,0,CURUMANI,CESAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,9.238771332,-73.48810861,CDF_Desaparicion_Forzada
0,0,CURUMANI,CESAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,9.238771332,-73.48810861,CDF_Desaparicion_Forzada
0,0,CURUMANI,CESAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,9.238771332,-73.48810861,CDF_Desaparicion_Forzada
0,0,CURUMANI,CESAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,9.238771332,-73.48810861,CDF_Desaparicion_Forzada
0,0,AGUACHICA,CESAR,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (ACCU),1.0,8.248735219,-73.6227405,CDF_Desaparicion_Forzada
1996,1996,CALAMAR,GUAVIARE,FARC,1.0,1.960982,-72.655197,CDF_Desaparicion_Forzada
2000,2000,LA MONTAÑITA,CAQUETA,FARC,1.0,1.302860442,-75.23572732,CDF_Desaparicion_Forzada
0,0,VICTORIA,CALDAS,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,1.0,5.447542859,-74.83622502,CDF_Desaparicion_Forzada
0,0,VICTORIA,CALDAS,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,1.0,5.317437,-74.911239,CDF_Desaparicion_Forzada
0,0,VICTORIA,CALDAS,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,1.0,5.317437,-74.911239,CDF_Desaparicion_Forzada
0,0,SAMANA,CALDAS,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,1.0,5.519692873,-74.99718577,CDF_Desaparicion_Forzada
0,0,PENSILVANIA,CALDAS,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,2.0,5.326592908,-75.112378,CDF_Desaparicion_Forzada
0,0,PENSILVANIA,CALDAS,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,1.0,5.407187836,-75.16683996,CDF_Desaparicion_Forzada
2001,2001,PENSILVANIA,CALDAS,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,4.0,5.378798156,-75.08295218,CDF_Desaparicion_Forzada
0,0,PENSILVANIA,CALDAS,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,1.0,5.407187836,-75.16683996,CDF_Desaparicion_Forzada
0,0,LA DORADA,CALDAS,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,3.0,5.410515691,-74.72114262,CDF_Desaparicion_Forzada
0,0,LA DORADA,CALDAS,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,5.410515691,-74.72114262,CDF_Desaparicion_Forzada
0,0,CALAMAR,BOLIVAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,5.0,10.15517098,-74.99995949,CDF_Desaparicion_Forzada
0,0,"BOGOTA, D.C.","BOGOTA, D. C.",OTRO,1.0,4.316107698,-74.1810727,CDF_Desaparicion_Forzada
0,0,SABANALARGA,ATLANTICO,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,10.62250777,-74.95510542,CDF_Desaparicion_Forzada
0,0,TURBO,ANTIOQUIA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,8.173851745,-76.5740377,CDF_Desaparicion_Forzada
0,0,TURBO,ANTIOQUIA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,8.173851745,-76.5740377,CDF_Desaparicion_Forzada
0,0,SONSON,ANTIOQUIA,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (ACCU),1.0,5.826388779,-74.83637622,CDF_Desaparicion_Forzada
0,0,EL SANTUARIO,ANTIOQUIA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,6.124209495,-75.25212278,CDF_Desaparicion_Forzada
0,0,SANTA BARBARA,ANTIOQUIA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,5.878984956,-75.58330371,CDF_Desaparicion_Forzada
0,0,SAN FRANCISCO,ANTIOQUIA,ELN,1.0,5.840093731,-74.98176334,CDF_Desaparicion_Forzada
0,0,SAN CARLOS,ANTIOQUIA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,3.0,6.193789659,-74.90732769,CDF_Desaparicion_Forzada
0,0,ITAGÜI,ANTIOQUIA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,6.179279438,-75.6142037,CDF_Desaparicion_Forzada
0,0,GRANADA,ANTIOQUIA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,6.123380721,-75.12763646,CDF_Desaparicion_Forzada
0,0,CHIGORODO,ANTIOQUIA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,7.631665644,-76.63964213,CDF_Desaparicion_Forzada
0,0,CHIGORODO,ANTIOQUIA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,7.631665644,-76.63964213,CDF_Desaparicion_Forzada
0,0,CHIGORODO,ANTIOQUIA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,7.631665644,-76.63964213,CDF_Desaparicion_Forzada
2003,2003,CIUDAD BOLIVAR,ANTIOQUIA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,5.840995666,-76.01065253,CDF_Desaparicion_Forzada
0,0,APARTADO,ANTIOQUIA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,7.86047815,-76.58236264,CDF_Desaparicion_Forzada
2003,2003,MEDELLIN,ANTIOQUIA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,6.250063,-75.578661,CDF_Desaparicion_Forzada
0,0,MEDELLIN,ANTIOQUIA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,6.257590259,-75.61103107,CDF_Desaparicion_Forzada
2007,2007,ARGELIA,CAUCA,PRESENCIA GAO SIN ATRIBUCIÓN,1.0,2.329337283,-77.26314906,CDF_Desaparicion_Forzada
0,0,SIN INFORMACION,SIN INFORMACION,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,4.0,4.0,-72.0,CDF_Desaparicion_Forzada
2002,2002,LERIDA,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,4.866034592,-74.92337178,CDF_Desaparicion_Forzada
